Matchup,MIN @ SF
Pitcher,Taj Bradley
Pitcher Team,MIN
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,172.1,724,0.216,0.293,0.366,0.150,1.23,23,1.20,10.1%,27.5%,27.5%,21.9%,13.0%,10.39,61.2%,8.1%,9.4%,44.9%,29.5%,16.7%,16.7%
vsLHB,102.0,427,0.202,0.294,0.372,0.170,1.24,17,1.50,11.7%,28.9%,28.8%,23.0%,13.4%,10.85,63.2%,7.7%,13.4%,43.7%,32.7%,19.3%,18.5%
vsRHB,70.1,297,0.234,0.291,0.357,0.123,1.22,6,0.77,7.7%,25.5%,25.6%,20.3%,12.5%,9.73,58.2%,8.8%,4.1%,46.4%,25.3%,12.2%,14.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Drew Cavanaugh LHB,,+1150,17,2.40,8,1,1,82.6,258.1,1,1,-,-,25.0%,12.5%,-,68.6,-,62.5%,12.5%,88.9%,25.0%,25.0%,50.0%,-,62.5%,50.0%,25.0%,25.0%,0.0%
Drew Gilbert LHB,,+930,18,2.00,8,1,1,90.0,271.7,1,1,12.5%,12.5%,12.5%,37.5%,25.0%,68.0,-,60.0%,20.0%,90.9%,37.5%,12.5%,0.0%,25.0%,62.5%,37.5%,50.0%,12.5%,20.0%
Grant McCray LHB,—,N/A,35,2.40,8,1,1,87.5,261.7,2,1,12.5%,-,-,25.0%,12.5%,69.9,11.1%,44.4%,11.1%,100.0%,50.0%,50.0%,25.0%,-,37.5%,25.0%,37.5%,37.5%,16.7%
Victor Bericoto RHB,—,N/A,21,3.20,7,1,1,98.7,307.7,2,2,14.3%,-,28.6%,85.7%,71.4%,75.1,50.0%,75.0%,25.0%,100.0%,85.7%,28.6%,50.0%,57.1%,14.3%,28.6%,57.1%,14.3%,50.0%
Jonah Cox RHB,,+910,17,4.20,8,0,0,74.3,260.4,0,0,-,-,-,37.5%,37.5%,69.4,10.0%,40.0%,20.0%,90.9%,37.5%,-,-,37.5%,25.0%,25.0%,50.0%,25.0%,20.0%
Turner Hill LHB,—,N/A,16,4.40,8,0,0,89.3,232.7,1,1,-,-,12.5%,37.5%,12.5%,67.3,-,50.0%,20.0%,90.9%,50.0%,37.5%,0.0%,12.5%,37.5%,37.5%,37.5%,25.0%,50.0%
Christian Koss RHB,,+1450,9,3.40,8,0,0,88.0,221.5,1,0,-,-,-,37.5%,25.0%,69.1,9.1%,36.4%,27.3%,100.0%,37.5%,25.0%,0.0%,12.5%,37.5%,25.0%,37.5%,37.5%,57.1%
Marcelo Mayer LHB,,+730,13,3.20,8,0,0,89.2,285.7,2,2,-,-,-,37.5%,25.0%,71.7,25.0%,41.7%,16.7%,100.0%,25.0%,-,-,25.0%,62.5%,12.5%,62.5%,25.0%,57.1%
Osleivis Basabe RHB,,+1060,19,2.60,8,0,0,92.0,280.7,3,0,-,-,12.5%,50.0%,50.0%,73.7,40.0%,50.0%,30.0%,90.9%,75.0%,25.0%,0.0%,50.0%,25.0%,25.0%,37.5%,37.5%,50.0%
Shay Whitcomb RHB,—,N/A,19,3.20,8,0,1,98.6,269.0,3,2,25.0%,-,12.5%,62.5%,62.5%,73.0,20.0%,60.0%,30.0%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,12.5%,62.5%,25.0%,40.0%
Brett Harris RHB,,+940,7,3.80,5,0,0,87.6,312.3,3,2,-,-,-,40.0%,80.0%,72.3,-,50.0%,-,100.0%,80.0%,80.0%,0.0%,-,20.0%,-,100.0%,-,25.0%
Andrew Knizner RHB,—,N/A,10,3.40,4,0,1,94.4,290.2,2,2,25.0%,-,25.0%,75.0%,75.0%,68.7,-,50.0%,33.3%,100.0%,100.0%,50.0%,0.0%,50.0%,-,25.0%,50.0%,25.0%,50.0%
Bo Davidson LHB,,+960,-,4.00,2,0,0,102.9,254.6,0,0,-,-,50.0%,100.0%,50.0%,72.7,40.0%,40.0%,40.0%,100.0%,50.0%,-,-,50.0%,50.0%,50.0%,50.0%,-,50.0%