Matchup,TB @ ATH
Pitcher,Jacob Lopez
Pitcher Team,ATH
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,75.0,345,0.268,0.355,0.447,0.180,1.63,13,1.56,12.5%,23.9%,20.3%,16.9%,10.7%,8.40,60.6%,6.9%,4.8%,31.0%,31.9%,15.1%,19.2%
vsLHB,21.0,91,0.205,0.281,0.308,0.103,1.33,2,0.86,13.2%,24.4%,22.0%,18.0%,10.7%,8.57,56.0%,9.1%,1.7%,32.2%,22.0%,15.4%,23.7%
vsRHB,53.1,254,0.290,0.381,0.498,0.207,1.76,11,1.86,12.2%,23.8%,19.7%,16.6%,10.7%,8.44,62.2%,6.0%,5.9%,30.6%,35.3%,15.0%,17.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan Vilade RHB,,+477,22,2.40,10,2,3,91.0,279.0,3,3,10.0%,10.0%,30.0%,40.0%,30.0%,80.2,95.2%,28.6%,19.0%,100.0%,70.0%,60.0%,33.3%,10.0%,20.0%,50.0%,20.0%,30.0%,62.5%
Victor Mesa Jr. LHB,—,N/A,13,3.80,8,1,1,85.0,203.3,3,2,12.5%,12.5%,25.0%,25.0%,25.0%,72.9,40.0%,40.0%,10.0%,66.7%,50.0%,50.0%,25.0%,-,-,25.0%,50.0%,25.0%,60.0%
Jonathan Aranda LHB,,+515,14,4.60,10,0,1,90.6,277.3,2,2,20.0%,-,-,50.0%,40.0%,70.1,17.6%,41.2%,17.6%,77.3%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,40.0%,30.0%,50.0%
Yandy Diaz RHB,,+398,24,5.20,10,0,0,94.2,269.1,3,1,-,-,30.0%,40.0%,30.0%,75.0,53.3%,60.0%,20.0%,88.2%,70.0%,40.0%,0.0%,30.0%,20.0%,40.0%,50.0%,10.0%,33.3%
Cedric Mullins LHB,—,N/A,8,3.80,10,0,0,77.0,215.9,1,1,-,-,20.0%,10.0%,10.0%,69.3,-,27.8%,5.6%,85.7%,30.0%,20.0%,0.0%,10.0%,30.0%,50.0%,30.0%,20.0%,28.6%
Taylor Walls SHB,,+750,14,3.60,10,0,0,79.6,176.2,0,0,-,-,20.0%,30.0%,20.0%,68.3,-,45.5%,9.1%,100.0%,10.0%,-,-,10.0%,50.0%,70.0%,10.0%,20.0%,57.1%
Nick Fortes RHB,,+587,18,3.00,10,0,0,78.6,222.6,1,0,-,-,10.0%,20.0%,40.0%,70.6,8.3%,41.7%,8.3%,100.0%,50.0%,10.0%,0.0%,40.0%,20.0%,10.0%,70.0%,20.0%,57.1%
Liam Hicks LHB,—,N/A,6,4.20,10,0,0,87.5,266.2,3,1,10.0%,-,20.0%,10.0%,30.0%,66.9,-,60.0%,10.0%,83.3%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,60.0%,10.0%,71.4%
Jonny DeLuca RHB,,+561,13,3.00,10,0,0,81.3,145.6,0,0,-,-,30.0%,20.0%,10.0%,74.3,37.5%,25.0%,6.2%,94.1%,20.0%,10.0%,0.0%,10.0%,40.0%,70.0%,10.0%,20.0%,33.3%
Junior Caminero RHB,,+220,29,4.60,10,0,0,87.9,280.7,1,1,-,-,10.0%,30.0%,20.0%,79.5,88.2%,23.5%,11.8%,100.0%,30.0%,20.0%,0.0%,10.0%,70.0%,60.0%,30.0%,10.0%,22.2%
Chandler Simpson LHB,,+2000,9,4.40,10,0,0,71.5,248.9,0,0,-,-,-,10.0%,30.0%,64.9,-,45.5%,-,84.6%,30.0%,20.0%,0.0%,10.0%,50.0%,20.0%,50.0%,30.0%,77.8%
Carson Williams RHB,,+564,3,2.20,6,0,1,88.0,239.5,1,1,-,-,33.3%,33.3%,33.3%,76.0,54.5%,27.3%,-,100.0%,66.7%,50.0%,0.0%,16.7%,16.7%,50.0%,16.7%,33.3%,100.0%
Richie Palacios LHB,—,N/A,7,2.80,6,0,0,87.9,227.7,1,1,-,-,16.7%,-,50.0%,69.1,-,50.0%,-,88.9%,66.6%,33.3%,0.0%,33.3%,16.7%,33.3%,33.3%,33.3%,75.0%